Date,Open,High,Low,Close,Adj Close,Volume
2013-04-18,200.869980,201.003830,197.084137,198.040146,129.669479,6801092
2013-04-19,187.131927,187.858505,181.414917,181.644363,118.934151,19713962
2013-04-22,182.743790,182.963669,179.426392,179.569794,117.575806,10298288
2013-04-23,180.946457,184.082214,180.315491,183.183563,119.941902,6585721
2013-04-24,183.709366,184.034424,182.686417,183.279160,120.004555,3863819
2013-04-25,184.216064,186.587006,183.862335,185.420654,121.406685,4864841
2013-04-26,185.621414,186.147232,184.751434,185.764816,121.632057,3650854
2013-04-29,186.214142,190.898666,186.089859,190.391968,124.661743,6205290
2013-04-30,190.372849,193.680695,188.671127,193.632889,126.783783,7886735
2013-05-01,192.992355,193.279160,190.439774,190.850861,124.962212,5124459
2013-05-02,191.319305,193.527725,190.965576,193.489487,126.689873,4126575
2013-05-03,194.971313,196.290634,194.789673,195.516251,128.016922,4699364
2013-05-06,194.827911,195.019119,192.657745,193.862335,126.934013,5048519
2013-05-07,193.891006,194.770554,192.782028,194.674957,127.466034,3609746
2013-05-08,194.015289,195.841293,193.604202,195.812622,128.811905,3767378
2013-05-09,195.688339,195.984711,193.804977,194.302109,127.818237,3705246
2013-05-10,194.426392,195.535370,193.900574,195.478012,128.591812,3430043
2013-05-13,195.200760,195.478012,193.326965,193.565964,127.334023,3816226
2013-05-14,193.202682,194.713196,193.193115,194.273422,127.799347,3869886
2013-05-15,193.355637,194.722748,193.154877,194.378586,127.868614,4213393
2013-05-16,195.028687,197.504776,195.028687,195.688339,128.730194,4714322
2013-05-17,196.223709,200.286804,195.975143,199.273422,131.088547,5966489
2013-05-20,198.871887,199.952194,198.298279,198.470367,130.560242,3780767
2013-05-21,198.126190,200.267685,197.896744,199.474182,131.220627,3120113
2013-05-22,199.330780,200.908218,197.055450,197.887192,130.176636,5425393
2013-05-23,196.443588,199.435944,196.108994,197.093689,129.654678,5417339
2013-05-24,195.688339,197.351822,195.430206,196.673035,129.377945,3447407
2013-05-28,198.317398,199.416824,198.049713,198.642441,130.673462,4196029
2013-05-29,197.151047,199.254303,196.978973,198.776291,130.761536,3597612
2013-05-30,197.868073,201.711288,197.868073,200.152969,131.667160,4602086
2013-05-31,199.416824,202.657745,198.871887,198.871887,130.824402,5176654
2013-06-03,199.091782,200.812622,198.212234,199.761002,131.409286,3474812
2013-06-04,199.426392,199.808792,196.061188,197.122375,129.673508,3763822
2013-06-05,196.137665,197.217972,193.499039,193.824097,127.503807,4409308
2013-06-06,194.072662,195.219879,192.609940,194.837479,128.170456,3848652
2013-06-07,195.841293,197.275330,195.133850,197.275330,129.774139,3089256
2013-06-10,197.868073,197.877625,195.889099,196.003830,128.937729,2774306
2013-06-11,194.235184,196.892929,193.604202,195.009567,128.283661,2943862
2013-06-12,195.592728,196.204590,191.692154,192.351822,126.535263,3566651
2013-06-13,192.170166,195.411087,191.529633,194.808792,128.151566,3032877
2013-06-14,195.000000,195.736145,192.934998,193.307846,127.164185,2933507
2013-06-17,194.493301,196.147232,193.642441,194.110901,127.692505,3368015
2013-06-18,194.091782,197.026764,193.948380,195.860428,128.843384,3428579
2013-06-19,195.449326,196.013382,193.049713,193.059280,127.000679,2977021
2013-06-20,191.845123,192.829834,188.604202,188.671127,124.113991,4722481
2013-06-21,189.770554,189.789673,185.028687,186.864243,122.925392,9324881
2013-06-24,185.458893,186.338425,182.925430,185.028687,121.717865,4556585
2013-06-25,186.720840,186.988525,184.655838,186.405350,122.623520,4023125
2013-06-26,187.351822,187.600388,185.946457,186.290634,122.548012,3472929
2013-06-27,187.428299,188.240921,186.701721,187.045883,123.044868,3675853
2013-06-28,183.298279,184.187378,180.124283,182.705551,120.189674,10518367
2013-07-01,183.699814,185.277252,182.715103,182.868073,120.296562,4646750
2013-07-02,182.390060,184.732315,181.892929,183.078400,120.434937,3825954
2013-07-03,182.581268,185.678772,182.131927,184.751434,121.535469,1958740
2013-07-05,185.936905,186.577438,183.891006,186.357559,122.592072,2516048
2013-07-08,186.998093,187.170166,186.051620,186.405350,122.623520,3083085
2013-07-09,183.441681,184.321228,182.390060,182.887192,120.309151,5443593
2013-07-10,183.087952,184.923523,182.858505,183.795410,120.906593,4071032
2013-07-11,185.258133,185.573608,184.139572,184.321228,121.252518,4369665
2013-07-12,184.579346,185.181641,183.164429,183.623322,120.793427,4701456
2013-07-15,183.957932,186.319305,183.250473,185.468445,122.007172,5935736
2013-07-16,185.506699,186.022949,184.206497,185.325043,121.912857,3917584
2013-07-17,186.156784,186.319305,184.541107,185.994263,122.353065,7184346
2013-07-18,189.550674,192.103256,187.370941,189.282990,124.516479,8779496
2013-07-19,189.206497,189.282990,184.741867,185.028687,121.717865,7319490
2013-07-22,184.894836,187.179733,184.780121,185.554489,122.063782,3554308
2013-07-23,185.669220,187.791580,185.564056,186.405350,122.623520,2995535
2013-07-24,187.332703,188.623322,187.246658,187.963669,123.648621,3093963
2013-07-25,187.667297,189.130020,187.055450,188.546844,124.032257,3152958
2013-07-26,187.944550,188.690247,186.424469,188.671127,124.113991,2599415
2013-07-29,188.173996,188.518158,186.931168,187.581268,123.397049,2210930
2013-07-30,188.326965,189.130020,187.198853,187.390060,123.271286,2785707
2013-07-31,185.936905,188.250473,185.936905,186.462708,122.661278,3985260
2013-08-01,188.001907,188.499039,186.816437,187.198853,123.145523,3010074
2013-08-02,186.902481,186.902481,184.722748,186.577438,122.736710,4052204
2013-08-05,186.577438,187.265778,185.803055,186.902481,122.950539,2605481
2013-08-06,183.804977,184.043976,181.902481,182.590820,120.114174,6211671
2013-08-07,181.261948,181.577438,179.780121,180.267685,119.178787,4081178
2013-08-08,181.118546,181.520081,178.575531,179.665390,118.780586,4756790
2013-08-09,179.732315,180.841293,178.776291,179.560226,118.711090,3399082
2013-08-12,178.747604,181.223709,178.671127,180.774384,119.513748,3165719
2013-08-13,181.204590,181.634796,179.311661,180.133850,119.090271,3705873
2013-08-14,180.286804,180.621414,179.063095,179.282990,118.527756,3025346
2013-08-15,178.040146,178.776291,177.294449,177.619507,117.428001,3862250
2013-08-16,177.380493,178.260040,177.189301,177.189301,117.143578,3584014
2013-08-19,177.151047,178.298279,175.889099,176.128113,116.442017,3398349
2013-08-20,176.261948,177.466537,175.114716,176.443588,116.650551,3261219
2013-08-21,176.548752,178.365204,176.175903,176.730408,116.840195,3714346
2013-08-22,177.485657,178.059280,176.147232,177.045883,117.048729,2462598
2013-08-23,177.189301,177.571701,176.453156,177.265778,117.194122,2398164
2013-08-26,177.122375,178.776291,176.558319,176.615677,116.764343,2270238
2013-08-27,175.554489,176.386230,174.541107,174.703629,115.500267,3337472
2013-08-28,174.646271,175.401535,173.135757,174.149139,115.133667,4162243
2013-08-29,173.957932,175.621414,173.460800,174.608032,115.437057,3118021
2013-08-30,174.713196,174.942642,173.527725,174.254303,115.203194,2856626
2013-09-03,175.554489,176.214142,174.483749,175.869980,116.271309,3647611
2013-09-04,175.506699,176.089859,174.292542,175.076477,115.746742,2717403
2013-09-05,175.286804,176.864243,175.019119,176.051620,116.391457,2999510
2013-09-06,176.529633,176.854691,174.617584,174.980881,115.683556,3037061
2013-09-09,175.602295,177.332703,175.248566,176.845123,116.916031,3155991
2013-09-10,178.967499,179.397705,178.173996,178.393875,117.939949,3294482
2013-09-11,178.613770,182.476105,178.604202,182.313583,120.531342,5191193
2013-09-12,182.562134,182.906311,181.500961,182.342255,120.550301,3509121
2013-09-13,182.801147,184.608032,182.600388,183.718933,121.460411,3881078
2013-09-16,185.181641,186.242828,184.139572,184.655838,122.079872,4081910
2013-09-17,184.913956,185.611862,183.393875,183.709366,121.454094,3065721
2013-09-18,184.130020,186.319305,183.556412,185.869980,122.882561,4018523
2013-09-19,185.640533,186.319305,184.722748,184.885284,122.231529,3324293
2013-09-20,185.430206,185.879547,181.663483,181.663483,120.101524,8918091
2013-09-23,181.701721,183.948380,181.003830,182.590820,120.714645,3494477
2013-09-24,182.533463,183.135757,181.319305,181.615677,120.069885,3227224
2013-09-25,181.778198,182.237091,180.210327,181.137665,119.753906,2776607
2013-09-26,181.739960,183.326965,181.128113,181.854691,120.227966,2189906
2013-09-27,180.564056,180.630981,178.250473,178.699814,118.142166,4085153
2013-09-30,177.399612,178.527725,176.233276,177.036331,117.042465,4161197
2013-10-01,177.189301,178.441681,176.529633,178.183563,117.800903,2804535
2013-10-02,177.380493,178.116638,176.300186,176.826004,116.903374,3783487
2013-10-03,176.577438,176.826004,174.952194,175.774384,116.208168,3359543
2013-10-04,176.070740,176.988525,175.506699,176.003830,116.359833,2995326
2013-10-07,173.852768,175.248566,173.852768,174.005737,115.038826,4148854
2013-10-08,173.891006,173.986618,170.850861,170.860428,112.959419,5834902
2013-10-09,171.481842,173.680695,171.223709,173.346085,114.602730,4626981
2013-10-10,175.114716,176.644363,174.340347,176.644363,116.783287,3827209
2013-10-11,177.103256,178.040146,176.022949,177.973236,117.661850,3381300
2013-10-14,177.256210,178.766724,176.309753,178.747604,118.173759,2785603
2013-10-15,177.571701,177.762909,176.118546,176.539200,116.713791,3519895
2013-10-16,177.265778,178.518158,176.854691,178.518158,118.022095,7027028
2013-10-17,166.195023,169.216064,164.980881,167.141495,110.500740,23397869
2013-10-18,167.112808,167.304016,165.630981,166.137665,109.837082,11033208
2013-10-21,166.749527,167.065002,165.038239,165.258133,109.255623,7425240
2013-10-22,165.726578,167.848953,165.344162,167.275330,110.589256,7298256
2013-10-23,167.390060,168.250473,166.730408,168.040146,111.094902,5658232
2013-10-24,168.671127,170.066925,168.499039,169.980881,112.377930,5787832
2013-10-25,170.583176,171.223709,168.508606,169.072662,111.777504,5065569
2013-10-28,169.254303,170.066925,168.451248,169.550674,112.093521,3883484
2013-10-29,169.808792,174.302109,169.694077,174.110901,115.108391,9314212
2013-10-30,173.699814,174.168259,171.950287,172.227539,113.863243,5516290
2013-10-31,171.749527,173.680695,171.166351,171.328873,113.269157,4516733
2013-11-01,171.902481,172.409180,171.013382,171.347992,113.281784,3812147
2013-11-04,171.988525,172.848953,171.453156,172.342255,113.939056,3643532
2013-11-05,171.644363,171.892929,169.894836,170.028687,112.409546,6377253
2013-11-06,170.086044,171.845123,169.961761,171.309753,113.864685,4770492
2013-11-07,171.701721,173.412994,171.701721,172.084137,114.379417,5459597
2013-11-08,170.965576,172.160614,169.550674,172.074570,114.373039,6563650
2013-11-11,172.265778,175.325043,172.122375,174.837479,116.209465,5462526
2013-11-12,174.502869,175.956024,174.244736,175.019119,116.330193,4454391
2013-11-13,174.254303,175.478012,173.604202,175.478012,116.635246,4920802
2013-11-14,172.543015,175.143402,171.759079,174.196945,115.783775,6612289
2013-11-15,174.359467,175.219879,173.193115,175.133850,116.406456,5414201
2013-11-18,175.449326,176.854691,175.210327,176.357559,117.219841,5590765
2013-11-19,176.510513,178.011475,176.051620,177.103256,117.715485,4787542
2013-11-20,177.074570,178.049713,176.529633,177.045883,117.677330,3813507
2013-11-21,177.380493,177.581268,175.344162,176.032501,117.003792,4664637
2013-11-22,175.430206,176.854691,172.007645,173.326965,115.205482,7960269
2013-11-25,172.323135,172.801147,170.000000,171.070740,113.705864,7491347
2013-11-26,170.812622,171.070740,169.512421,169.512421,112.670097,6020776
2013-11-27,170.009567,172.256210,170.000000,171.099426,113.724892,4807939
2013-11-29,171.328873,172.810699,171.128113,171.778198,114.176056,3002543
2013-12-02,171.567871,171.692154,169.330780,169.674957,112.778084,4769760
2013-12-03,169.216064,170.391968,167.915863,168.336517,111.888504,6133744
2013-12-04,167.657745,169.694077,167.456985,168.011475,111.672432,5509700
2013-12-05,168.403442,169.082214,167.571701,168.336517,111.888504,4586605
2013-12-06,168.929260,170.172089,168.269592,169.856598,112.898857,4957831
2013-12-09,170.162521,170.315491,169.053543,169.655838,112.765396,3971244
2013-12-10,169.120453,169.856598,168.317398,169.330780,112.549324,4317679
2013-12-11,169.216064,169.942642,167.399612,167.495224,111.329285,4278558
2013-12-12,167.361374,168.068832,165.678772,165.745697,110.166443,5932494
2013-12-13,165.889099,166.711288,165.133850,165.200760,109.804230,4376882
2013-12-16,165.602295,170.506699,165.133850,170.028687,113.013206,7862782
2013-12-17,169.560226,169.684509,167.418732,168.030594,111.685143,5723607
2013-12-18,168.690247,170.879547,167.160614,170.841293,113.553345,5959794
2013-12-19,170.057358,172.600388,170.057358,172.294449,114.519203,6199642
2013-12-20,172.198853,173.996170,172.103256,172.103256,114.392105,8005561
2013-12-23,173.087952,174.885284,172.667297,174.216064,115.796463,4267575
2013-12-24,173.957932,175.430206,173.910141,175.162521,116.425537,1687826
2013-12-26,175.487579,177.399612,175.439774,177.198853,117.778984,3478682
2013-12-27,177.667297,178.298279,176.443588,176.940720,117.607452,3537154
2013-12-30,177.170166,178.489487,176.548752,178.212234,118.452576,3157456
2013-12-31,178.288712,179.531555,178.107071,179.321228,119.189728,3786206
2014-01-02,178.977051,179.158707,177.055450,177.370941,117.893387,4755639
2014-01-03,177.657745,179.110901,177.151047,178.432129,118.598740,4250107
2014-01-06,178.919693,179.120453,177.151047,177.820267,118.192062,4254919
2014-01-07,178.193115,181.978973,178.183563,181.367111,120.549522,6205186
2014-01-08,181.003830,181.089859,179.024857,179.703629,119.443863,4815470
2014-01-09,180.707458,181.166351,178.346085,179.139572,119.068970,4520080
2014-01-10,180.028687,180.277252,178.087952,179.024857,118.992691,4207430
2014-01-13,178.068832,178.728485,175.774384,176.061188,117.022804,6050796
2014-01-14,176.921600,178.231354,175.793503,177.743790,118.141243,4831683
2014-01-15,177.648178,180.353729,177.332703,179.483749,119.297707,5038059
2014-01-16,179.282990,180.678772,178.585083,180.458893,119.945900,4989734
2014-01-17,179.770554,182.418732,179.598465,181.730408,120.791000,7996252
2014-01-21,181.864243,182.017212,178.575531,180.143402,119.736145,11585810
2014-01-22,173.307846,175.430206,171.768646,174.235184,115.809135,14430721
2014-01-23,173.451248,175.640533,172.762909,174.694077,116.114143,7294699
2014-01-24,173.279160,174.770554,171.739960,171.739960,114.150642,7207568
2014-01-27,171.711288,171.749527,169.847031,170.076477,113.044960,5448196
2014-01-28,170.219879,170.602295,168.412994,169.072662,112.377769,5578632
2014-01-29,168.240921,170.678772,168.154877,168.642441,112.091805,5199561
2014-01-30,169.378586,170.038239,168.604202,169.560226,112.701851,5076970
2014-01-31,168.365204,170.019119,167.629059,168.910141,112.269753,5432296
2014-02-03,168.279160,168.279160,165.124283,165.296371,109.867775,7517393
2014-02-04,165.898666,166.108994,164.780121,165.238998,109.829636,4549891
2014-02-05,164.617584,167.275330,164.617584,166.577438,110.719276,4929066
2014-02-06,166.319305,167.160614,166.147232,166.988525,111.601006,4489641
2014-02-07,167.915863,169.751434,167.370941,169.455063,113.249397,4908773
2014-02-10,169.187378,169.837479,168.499039,169.349899,113.179153,3703258
2014-02-11,169.034424,172.456985,169.024857,171.797318,114.814804,4861076
2014-02-12,171.625244,173.279160,171.376678,172.313583,115.159828,4166218
2014-02-13,170.382416,174.340347,170.038239,173.843216,116.182083,4688172
2014-02-14,173.288712,176.319305,173.030594,175.611862,117.364075,4874255
2014-02-18,175.124283,175.908218,174.302109,175.133850,117.044617,4639219
2014-02-19,174.703629,177.485657,174.388138,174.904404,116.891289,4886389
2014-02-20,174.913956,176.730408,174.751434,176.156784,117.728249,5196737
2014-02-21,176.147232,177.543015,174.588913,174.751434,116.789063,5961468
2014-02-24,174.780121,177.017212,174.780121,175.382416,117.210739,4806684
2014-02-25,175.449326,176.481842,174.837479,175.172089,117.070175,4081806
2014-02-26,175.850861,177.131927,175.487579,175.965576,117.600487,3912772
2014-02-27,175.745697,177.772461,175.726578,177.122375,118.373611,4003879
2014-02-28,177.227539,177.934998,175.573608,177.026764,118.309677,4882623
2014-03-03,175.267685,176.520081,174.780121,176.156784,117.728249,4131805
2014-03-04,177.638626,178.929260,177.514343,178.240921,119.121132,4950718
2014-03-05,178.365204,179.684509,178.202682,178.910141,119.568359,3645519
2014-03-06,179.130020,180.105164,178.680695,179.388138,119.887810,3992896
2014-03-07,180.066925,180.611862,178.948380,179.426392,119.913376,4307219
2014-03-10,179.302109,180.086044,177.676865,178.193115,119.089188,4802395
2014-03-11,179.168259,180.162521,177.858505,178.546844,119.325623,4424057
2014-03-12,177.829834,179.206497,177.715103,178.030594,118.980537,5055318
2014-03-13,178.212234,178.776291,175.630981,175.812622,117.498283,5139207
2014-03-14,175.803055,176.185471,174.196945,174.196945,116.418518,5742854
2014-03-17,174.627151,178.154877,174.627151,177.638626,118.718597,5165253
2014-03-18,177.810699,179.636703,177.380493,178.594650,119.357513,4143520
2014-03-19,177.437866,178.489487,175.430206,176.587006,118.015793,4522799
2014-03-20,176.357559,179.980881,176.070740,179.636703,120.053955,5295480
2014-03-21,180.210327,180.401535,178.202682,178.460800,119.268036,13111819
2014-03-24,179.187378,181.108994,179.130020,179.971313,120.277557,6002471
2014-03-25,180.458893,186.806885,180.401535,186.462708,124.615852,11414684
2014-03-26,186.405350,187.026764,183.518158,184.149139,123.069756,7166878
2014-03-27,183.470367,184.196945,180.994263,181.481842,121.287071,7079014
2014-03-28,181.587006,184.149139,180.793503,182.074570,121.683212,5433342
2014-03-31,183.212234,185.248566,182.982788,184.024857,122.986641,8930016
2014-04-01,184.627151,186.548752,184.302109,185.946457,124.270874,5642229
2014-04-02,185.697891,185.946457,184.024857,185.038239,123.663879,5150609
2014-04-03,184.703629,184.875717,183.891006,184.216064,123.114395,4279291
2014-04-04,184.627151,185.439774,182.868073,183.336517,122.526566,6370035
2014-04-07,183.288712,186.720840,183.145309,185.965576,124.283615,7050563
2014-04-08,185.363297,185.630981,184.216064,184.789673,123.497772,5360750
2014-04-09,185.353729,188.336517,185.086044,187.992355,125.638130,5732185
2014-04-10,187.437866,190.449326,187.055450,187.074570,125.024780,8805123
2014-04-11,186.462708,188.336517,185.726578,186.606125,124.711716,5057410
2014-04-14,187.609940,189.521988,187.265778,189.072662,126.360176,5680931
2014-04-15,187.361374,188.728485,186.826004,188.355637,125.880959,5597460
2014-04-16,189.340347,189.971313,186.424469,187.762909,125.484825,8919556
2014-04-17,179.015289,182.313583,178.785858,181.653915,121.402069,11767082
2014-04-21,181.453156,184.330780,181.395798,183.814529,122.846077,5669006
2014-04-22,183.565964,184.512421,182.791580,183.699814,122.769379,4057016
2014-04-23,183.355637,183.948380,181.749527,183.298279,122.501053,4954274
2014-04-24,183.766724,183.766724,181.673035,181.854691,121.536285,4609827
2014-04-25,182.160614,182.284897,180.793503,181.290634,121.159264,4049066
2014-04-28,182.734222,185.458893,182.198853,184.646271,123.401901,5897662
2014-04-29,185.076477,187.323135,184.904404,186.529633,124.660645,4839110
2014-04-30,185.831741,188.202682,185.803055,187.829834,125.529541,4400313
2014-05-01,187.676865,188.087952,184.655838,185.019119,123.651100,3843004
2014-05-02,185.229446,185.315491,182.839386,183.021027,122.315750,3190195
2014-05-05,182.648178,183.068832,181.453156,182.848953,122.200768,2324317
2014-05-06,182.533463,182.552582,180.927338,181.673035,121.414871,3335380
2014-05-07,181.013382,181.931168,178.709366,180.975143,121.652634,3996766
2014-05-08,180.841293,182.189301,179.952194,180.602295,121.402008,2543767
2014-05-09,180.669220,182.208420,180.086044,181.720840,122.153885,2365634
2014-05-12,182.715103,184.531555,182.543015,184.101334,123.754112,3951160
2014-05-13,184.311661,184.541107,183.326965,183.738052,123.509872,2329024
2014-05-14,183.470367,183.546844,179.894836,180.420654,121.279907,5493069
2014-05-15,180.755264,180.764816,177.992355,178.260040,119.827538,4395501
2014-05-16,178.078400,179.168259,177.753342,178.833649,120.213150,4131177
2014-05-19,178.403442,178.900574,177.858505,178.776291,120.174538,3421152
2014-05-20,178.059280,178.489487,176.577438,176.759079,118.818550,3165719
2014-05-21,177.676865,178.929260,176.816437,178.193115,119.782547,3125448
2014-05-22,178.250473,178.250473,176.892929,177.514343,119.326294,2320028
2014-05-23,177.667297,177.954117,177.160614,177.762909,119.493340,2680793
2014-05-27,176.673035,177.485657,175.841293,176.653915,118.747864,5014315
2014-05-28,176.367111,176.749527,174.894836,175.028687,117.655426,3892794
2014-05-29,175.564056,175.697891,174.311661,175.678772,118.092415,2886855
2014-05-30,175.315491,176.453156,174.464630,176.252396,118.477997,4833043
2014-06-02,176.634796,178.087952,176.548752,177.523895,119.332718,3347723
2014-06-03,177.390060,177.590820,176.022949,176.261948,118.484390,2632887
2014-06-04,176.587006,177.294449,176.099426,176.395798,118.574356,2486133
2014-06-05,176.539200,177.906311,175.831741,177.801147,119.519051,2983401
2014-06-06,178.269592,179.397705,177.724670,178.173996,119.769684,3448348
2014-06-09,178.030594,179.388138,177.782028,178.030594,119.673309,2853906
2014-06-10,178.011475,178.030594,175.736145,176.185471,118.433022,4346025
2014-06-11,175.535370,176.099426,174.005737,174.235184,117.121986,4248538
2014-06-12,174.455063,174.521988,172.954117,173.250473,116.460030,4628864
2014-06-13,173.996170,174.952194,173.537292,174.531555,117.321251,2901186
2014-06-16,174.378586,174.674957,173.269592,174.330780,117.186272,3719785
2014-06-17,173.900574,174.770554,173.575531,174.244736,117.128426,2574101
2014-06-18,174.034424,175.535370,173.795410,175.525818,117.989594,4112663
2014-06-19,176.022949,176.357559,174.340347,174.780121,117.488312,3714451
2014-06-20,174.560226,174.636703,173.422562,173.565964,116.672157,11178393
2014-06-23,173.919693,174.235184,173.040146,174.130020,117.051300,3380358
2014-06-24,173.518158,174.952194,172.705551,172.925430,116.241577,4053668
2014-06-25,172.323135,173.011475,172.141495,172.772461,116.138748,2889889
2014-06-26,172.915863,173.393875,171.386230,172.437866,115.913818,3408391
2014-06-27,171.864243,174.435944,171.759079,173.718933,116.774979,4785973
2014-06-30,173.355637,173.929260,172.332703,173.298279,116.492180,4418095
2014-07-01,173.709366,179.034424,173.709366,178.154877,119.756874,6948683
2014-07-02,178.145309,180.678772,177.982788,180.105164,121.067863,5327278
2014-07-03,180.105164,180.506699,179.110901,180.238998,121.157829,2533830
2014-07-07,179.359467,179.990433,179.196945,179.770554,120.842926,3094800
2014-07-08,179.397705,179.808792,178.173996,178.986618,120.315926,3279315
2014-07-09,179.426392,180.592728,178.671127,180.133850,121.087128,3461842
2014-07-10,178.240921,179.780121,178.021027,179.445511,120.624405,3323979
2014-07-11,179.474182,180.066925,178.499039,179.732315,120.817200,2513015
2014-07-14,180.258133,182.065002,180.238998,181.510513,122.012535,4708151
2014-07-15,181.204590,181.720840,179.933075,180.200760,121.132111,5088476
2014-07-16,183.785858,184.856598,182.370941,183.900574,123.619118,8171980
2014-07-17,183.900574,187.332703,183.556412,184.024857,123.702728,9280426
2014-07-18,183.518158,184.933075,181.644363,184.034424,123.709084,8542054
2014-07-21,182.887192,183.269592,180.927338,182.456985,122.648773,4345502
2014-07-22,183.164429,186.156784,183.135757,185.554489,124.730896,5076238
2014-07-23,185.573608,186.328873,185.057358,185.114716,124.435295,3749073
2014-07-24,185.420654,187.017212,185.229446,186.653915,125.469925,3778884
2014-07-25,186.711288,187.284897,185.267685,185.850861,124.930153,3531714
2014-07-28,185.755264,187.762909,185.133850,187.170166,125.816971,3391550
2014-07-29,186.711288,187.275330,185.984711,186.013382,125.039391,3414249
2014-07-30,186.615677,187.370941,184.416824,185.468445,124.673058,4125215
2014-07-31,184.359467,185.745697,183.116638,183.240921,123.175743,4401045
2014-08-01,182.122375,183.078400,180.554489,180.831741,121.556267,5419431
2014-08-04,181.022949,181.596558,180.305923,181.300186,121.871132,2223691
2014-08-05,180.449326,180.879547,178.240921,178.871887,120.238792,3460063
2014-08-06,177.208420,178.661575,176.328873,177.791580,120.219406,4023962
2014-08-07,178.432129,178.470367,175.506699,176.195023,119.139870,2833196
2014-08-08,176.290634,178.460800,175.506699,178.422562,120.646103,2909449
2014-08-11,179.550674,180.076477,178.087952,179.225616,121.189117,2643451
2014-08-12,179.206497,180.391968,178.594650,179.101334,121.105057,1944096
2014-08-13,179.732315,180.191208,179.130020,179.684509,121.499390,1877570
2014-08-14,179.321228,179.894836,178.709366,179.617584,121.454132,2018257
2014-08-15,179.588913,180.573608,178.575531,179.139572,121.130898,2944281
2014-08-18,179.827911,181.462708,179.502869,181.032501,122.410889,2531634
2014-08-19,181.682602,181.883362,181.032501,181.711288,122.869843,2133945
2014-08-20,181.510513,182.017212,180.927338,181.739960,122.889275,2277770
2014-08-21,182.504776,183.623322,182.122375,182.820267,123.619720,2611339
2014-08-22,182.380493,183.441681,181.921600,182.036331,123.089676,2029554
2014-08-25,182.973236,183.374756,182.323135,182.753342,123.574493,1802886
2014-08-26,182.619507,185.019119,182.619507,184.502869,124.757454,3321468
2014-08-27,184.541107,185.592728,183.135757,183.795410,124.279129,2290949
2014-08-28,183.049713,183.843216,182.275330,183.556412,124.117523,1572766
2014-08-29,183.824097,184.273422,182.734222,183.843216,124.311447,3043232
2014-09-02,184.206497,184.483749,182.533463,183.135757,123.833061,2802966
2014-09-03,183.929260,184.464630,183.422562,183.508606,124.085205,1906649
2014-09-04,183.260040,184.216064,181.701721,182.294449,123.264198,2996790
2014-09-05,182.151047,183.317398,181.730408,182.791580,123.600319,2364169
2014-09-08,182.361374,182.791580,181.175903,181.778198,122.915092,2640313
2014-09-09,181.969406,182.351822,181.434036,181.634796,122.818146,2514166
2014-09-10,181.759079,183.699814,181.739960,183.116638,123.820107,2891144
2014-09-11,182.676865,184.302109,181.759079,183.288712,123.936462,2404231
2014-09-12,183.049713,183.173996,182.189301,182.868073,123.652039,3034446
2014-09-15,183.001907,184.024857,182.198853,183.374756,123.994682,2569394
2014-09-16,182.839386,185.057358,182.428299,184.474182,124.738091,2679329
2014-09-17,184.722748,185.124283,183.843216,184.321228,124.634636,3358497
2014-09-18,184.311661,185.592728,184.235184,185.229446,125.248787,3099612
2014-09-19,185.984711,186.424469,184.694077,185.468445,125.410347,9259192
2014-09-22,185.200760,185.602295,184.158707,184.617584,124.835014,3470628
2014-09-23,184.273422,184.579346,183.097519,183.193115,123.871849,3453683
2014-09-24,182.600388,183.986618,181.529633,183.852768,124.317924,3224400
2014-09-25,183.604202,184.034424,180.659653,180.697891,122.184593,4342364
2014-09-26,180.621414,181.959854,180.315491,181.701721,122.863403,2608619
2014-09-29,180.219879,181.606125,179.847031,181.300186,122.591866,2443770
2014-09-30,181.300186,182.456985,180.831741,181.481842,122.714699,3067500
2014-10-01,181.558319,182.026764,178.575531,178.938812,120.995155,3894467
2014-10-02,179.407272,179.521988,178.049713,178.690247,120.827110,2388123
2014-10-03,179.837479,181.042068,179.311661,180.372849,121.964790,3212789
2014-10-06,181.347992,182.495224,180.411087,180.726578,122.204018,2196077
2014-10-07,179.512421,179.847031,177.380493,177.543015,120.051331,3128900
2014-10-08,177.791580,181.261948,177.447418,181.032501,122.410889,3122101
2014-10-09,180.803055,181.166351,177.906311,178.221802,120.510345,2746168
2014-10-10,177.686417,179.483749,176.959854,177.753342,120.193581,5324349
2014-10-13,177.332703,178.441681,175.353729,175.449326,118.635658,3762148
2014-10-14,176.759079,177.552582,175.516251,175.717010,118.816658,4105236
2014-10-15,174.435944,175.707458,170.889099,173.757172,117.491463,7213007
2014-10-16,171.892929,173.499039,170.831741,171.931168,116.256721,5835216
2014-10-17,173.269592,174.799240,172.294449,174.043976,117.685326,4550309
2014-10-20,159.512421,162.839386,159.359467,161.663483,109.313911,24493659
2014-10-21,159.082214,159.349899,154.569794,156.051620,105.519234,21913491
2014-10-22,155.267685,158.135757,154.015289,154.674957,104.588417,11594701
2014-10-23,154.990433,155.669220,154.435944,155.047806,104.840492,7948972
2014-10-24,154.952194,155.296371,154.349899,154.952194,104.775864,6958097
2014-10-27,154.875717,155.745697,154.694077,154.751434,104.640099,5218599
2014-10-28,154.875717,156.405350,154.684509,156.405350,105.758453,8258484
2014-10-29,157.103256,157.380493,155.602295,156.271515,105.667953,4957308
